sport,level,league,date,day,time,home_team,road_team,location,home_city,home_state
baseball,minors,High-A,2024-08-01,Thursday,7:00 PM ET,Rome,Bowling Green,AdventHealth Stadium,Rome,GA
baseball,minors,Triple-A,2024-08-01,Thursday,7:04 PM ET,Charlotte,Norfolk,Truist Field,Charlotte,NC
baseball,minors,High-A,2024-08-01,Thursday,7:05 PM ET,Greenville,Wilmington,Fluor Field at the West End,Greenville,SC
baseball,minors,Single-A,2024-08-01,Thursday,7:05 PM ET,Augusta,Down East,SRP Park,North Augusta,SC
baseball,minors,High-A,2024-08-01,Thursday,7:05 PM ET,Aberdeen,Brooklyn,Leidos Field at Ripken Stadium,Aberdeen,MD
baseball,minors,High-A,2024-08-01,Thursday,7:05 PM ET,Lansing,Dayton,Jackson Field,Lansing,MI
baseball,minors,Single-A,2024-08-01,Thursday,7:05 PM ET,Fort Myers,St. Lucie,Lee Health Sports Complex,Fort Myers,FL
baseball,minors,Triple-A,2024-08-01,Thursday,7:05 PM ET,Indianapolis,Toledo,Victory Field,Indianapolis,IN
baseball,minors,Single-A,2024-08-01,Thursday,7:05 PM ET,Delmarva,Myrtle Beach,Arthur W. Perdue Stadium,Salisbury,MD
baseball,minors,Triple-A,2024-08-01,Thursday,7:05 PM ET,Columbus,Syracuse,Huntington Park,Columbus,OH
baseball,minors,Triple-A,2024-08-01,Thursday,7:05 PM ET,Gwinnett,Nashville,Coolray Field,Lawrenceville,GA
baseball,minors,High-A,2024-08-01,Thursday,7:05 PM ET,Fort Wayne,West Michigan,Parkview Field,Fort Wayne,IN
baseball,minors,Triple-A,2024-08-01,Thursday,7:05 PM ET,Jacksonville,Lehigh Valley,121 Financial Ballpark,Jacksonville,FL
baseball,minors,Double-A,2024-08-01,Thursday,7:15 PM ET,Chattanooga,Pensacola,AT&T Field,Chattanooga,TN
baseball,minors,High-A,2024-08-01,Thursday,7:35 PM ET,Cedar Rapids,Great Lakes,Rise 2 Greatness Field,Cedar Rapids,IA
baseball,minors,Double-A,2024-08-01,Thursday,7:35 PM ET,Mississippi,Tennessee,Trustmark Park,Pearl,MS
baseball,minors,High-A,2024-08-01,Thursday,7:35 PM ET,Peoria,Quad Cities,Dozer Park,Peoria,IL
baseball,minors,Double-A,2024-08-01,Thursday,7:35 PM ET,Arkansas,Midland,Dickey-Stephens Park,North Little Rock,AR
baseball,minors,Double-A,2024-08-01,Thursday,7:35 PM ET,Biloxi,Rocket City,MGM Park,Biloxi,MS
baseball,minors,Double-A,2024-08-01,Thursday,7:35 PM ET,Corpus Christi,Amarillo,Whataburger Field,Corpus Christi,TX
baseball,minors,Triple-A,2024-08-01,Thursday,7:38 PM ET,Iowa,St. Paul,Principal Park,Des Moines,IA
baseball,minors,High-A,2024-08-01,Thursday,7:40 PM ET,Wisconsin,South Bend,Fox Cities Stadium,Appleton,WI
baseball,minors,Double-A,2024-08-01,Thursday,8:00 PM ET,Birmingham,Montgomery,Regions Field,Birmingham,AL
baseball,minors,Double-A,2024-08-01,Thursday,8:00 PM ET,Tulsa,Springfield,ONEOK Field,Tulsa,OK
baseball,minors,Double-A,2024-08-01,Thursday,8:05 PM ET,San Antonio,Frisco,Nelson Wolff Stadium,San Antonio,TX
baseball,minors,Double-A,2024-08-01,Thursday,8:05 PM ET,Wichita,NW Arkansas,Riverfront Stadium,Wichita,KS
baseball,minors,Triple-A,2024-08-01,Thursday,8:15 PM ET,Round Rock,Sugar Land,Dell Diamond,Round Rock,TX
baseball,minors,Triple-A,2024-08-01,Thursday,8:35 PM ET,El Paso,Okla. City,Southwest University Park,El Paso,TX
baseball,minors,Single-A,2024-08-01,Thursday,9:30 PM ET,Visalia,Stockton,Valley Strong Ballpark,Visalia,CA
baseball,minors,Single-A,2024-08-01,Thursday,9:30 PM ET,Rancho Cuca.,San Jose,LoanMart Field,Rancho Cucamonga,CA
baseball,minors,High-A,2024-08-01,Thursday,9:35 PM ET,Spokane,Hillsboro,Avista Stadium,Spokane,WA
baseball,minors,Triple-A,2024-08-01,Thursday,9:45 PM ET,Sacramento,Reno,Sutter Health Park,Sacramento,CA
baseball,minors,Single-A,2024-08-01,Thursday,9:50 PM ET,Fresno,Lake Elsinore,Chukchansi Park,Fresno,CA
baseball,minors,Triple-A,2024-08-01,Thursday,10:05 PM ET,Las Vegas,Albuquerque,Las Vegas Ballpark,Summerlin,NV
baseball,minors,High-A,2024-08-01,Thursday,10:05 PM ET,Vancouver,Tri-City,Rogers Field at Nat Bailey Stadium,Vancouver,BC
baseball,minors,Single-A,2024-08-01,Thursday,10:05 PM ET,Modesto,Inland Empire,John Thurman Field,Modesto,CA
baseball,minors,Triple-A,2024-08-01,Thursday,10:05 PM ET,Tacoma,Salt Lake,Cheney Stadium,Tacoma,WA
