sport,level,league,date,day,time,home_team,road_team,location,home_city,home_state
baseball,minors,High-A,2024-07-03,Wednesday,1:05 PM ET,Aberdeen,Greensboro,Leidos Field at Ripken Stadium,Aberdeen,MD
baseball,minors,Triple-A,2024-07-03,Wednesday,1:35 PM ET,Lehigh Valley,Scranton/WB,Coca-Cola Park,Allentown,PA
baseball,minors,Triple-A,2024-07-03,Wednesday,7:05 PM ET,Lehigh Valley,Scranton/WB,Coca-Cola Park,Allentown,PA
baseball,minors,Triple-A,2024-07-03,Wednesday,5:00 PM ET,Syracuse,Worcester,NBT Bank Stadium,Syracuse,NY
baseball,minors,High-A,2024-07-03,Wednesday,5:35 PM ET,Dayton,Lake County,Day Air Ballpark,Dayton,OH
baseball,minors,Double-A,2024-07-03,Wednesday,5:45 PM ET,Binghamton,Hartford,Mirabito Stadium,Binghamton,NY
baseball,minors,High-A,2024-07-03,Wednesday,5:45 PM ET,South Bend,Peoria,Four Winds Field,South Bend,IN
baseball,minors,Single-A,2024-07-03,Wednesday,6:00 PM ET,Jupiter,Palm Beach,Roger Dean Chevrolet Stadium,Jupiter,FL
baseball,minors,High-A,2024-07-03,Wednesday,6:00 PM ET,Rome,Bowling Green,AdventHealth Stadium,Rome,GA
baseball,minors,Triple-A,2024-07-03,Wednesday,6:05 PM ET,Buffalo,Rochester,Sahlen Field,Buffalo,NY
baseball,minors,Single-A,2024-07-03,Wednesday,6:05 PM ET,Fredericksburg,Delmarva,Virginia Credit Union Stadium,Fredericksburg,VA
baseball,minors,Triple-A,2024-07-03,Wednesday,6:05 PM ET,Jacksonville,Charlotte,121 Financial Ballpark,Jacksonville,FL
baseball,minors,Single-A,2024-07-03,Wednesday,6:05 PM ET,Columbia,Augusta,Segra Park,Columbia,SC
baseball,minors,Double-A,2024-07-03,Wednesday,6:20 PM ET,Portland,New Hampshire,Hadlock Field,Portland,ME
baseball,minors,Single-A,2024-07-03,Wednesday,6:30 PM ET,Lynchburg,Salem,Bank of the James Stadium,Lynchburg,VA
baseball,minors,Single-A,2024-07-03,Wednesday,6:30 PM ET,Down East,Carolina,Grainger Stadium,Kinston,NC
baseball,minors,Single-A,2024-07-03,Wednesday,6:30 PM ET,Clearwater,Dunedin,BayCare Ballpark,Clearwater,FL
baseball,minors,Triple-A,2024-07-03,Wednesday,6:30 PM ET,Norfolk,Durham,Harbor Park,Norfolk,VA
baseball,minors,High-A,2024-07-03,Wednesday,6:30 PM ET,Hickory,Winston-Salem,L.P. Frans Stadium,Hickory,NC
baseball,minors,Single-A,2024-07-03,Wednesday,6:30 PM ET,Tampa,Lakeland,George M. Steinbrenner Field,Tampa,FL
baseball,minors,Single-A,2024-07-03,Wednesday,6:30 PM ET,Bradenton,Fort Myers,LECOM Park,Bradenton,FL
baseball,minors,High-A,2024-07-03,Wednesday,6:35 PM ET,Wilmington,Jersey Shore,Frawley Stadium,Wilmington,DE
baseball,minors,Single-A,2024-07-03,Wednesday,6:35 PM ET,Daytona,St. Lucie,Jackie Robinson Ballpark,Daytona Beach,FL
baseball,minors,High-A,2024-07-03,Wednesday,6:35 PM ET,Asheville,Greenville,McCormick Field,Asheville,NC
baseball,minors,Double-A,2024-07-03,Wednesday,6:35 PM ET,Bowie,Richmond,Prince George's Stadium,Bowie,MD
baseball,minors,Single-A,2024-07-03,Wednesday,6:35 PM ET,Fayetteville,Kannapolis,SEGRA Stadium,Fayetteville,NC
baseball,minors,High-A,2024-07-03,Wednesday,7:00 PM ET,Brooklyn,Hudson Valley,Maimonides Park,Brooklyn,NY
baseball,minors,Double-A,2024-07-03,Wednesday,7:00 PM ET,Harrisburg,Altoona,FNB Field,Harrisburg,PA
baseball,minors,Double-A,2024-07-03,Wednesday,7:00 PM ET,Tennessee,Chattanooga,Smokies Stadium,Kodak,TN
baseball,minors,Triple-A,2024-07-03,Wednesday,7:00 PM ET,Memphis,Nashville,AutoZone Park,Memphis,TN
baseball,minors,Double-A,2024-07-03,Wednesday,7:00 PM ET,Birmingham,Rocket City,Regions Field,Birmingham,AL
baseball,minors,High-A,2024-07-03,Wednesday,7:00 PM ET,Quad Cities,Cedar Rapids,Modern Woodmen Park,Davenport,IA
baseball,minors,Double-A,2024-07-03,Wednesday,7:05 PM ET,Akron,Erie,Canal Park,Akron,OH
baseball,minors,Triple-A,2024-07-03,Wednesday,7:05 PM ET,Louisville,Indianapolis,Louisville Slugger Field,Louisville,KY
baseball,minors,Triple-A,2024-07-03,Wednesday,7:05 PM ET,Toledo,Columbus,Fifth Third Field,Toledo,OH
baseball,minors,Single-A,2024-07-03,Wednesday,7:05 PM ET,Myrtle Beach,Charleston,Pelicans Ballpark,Myrtle Beach,SC
baseball,minors,Double-A,2024-07-03,Wednesday,7:05 PM ET,Arkansas,Frisco,Dickey-Stephens Park,North Little Rock,AR
baseball,minors,High-A,2024-07-03,Wednesday,7:05 PM ET,West Michigan,Great Lakes,LMCU Ballpark,Comstock Park,MI
